tag,category,aliases,zh,count,notes
shimazaki_mujirushi,1,shimazaki_(disambiguation)|shimazaki_(show_stoppers)|shimazaki_kazumi|shimazakikazumi|shimazakimujirushi|中二漫画製作所|岛崎无印|島崎無印,島崎無印,1596,wiki: Japanese name 島崎無印；原zh中二漫画制作所是站点名
kirishima_satoshi,1,kirishima_satoshiman|kuroshima_(kirishima)|satoshi_man|亞嶺夢画館|桐島サトシ|黑岛|黒島,桐島サトシ,1594,wiki: Japanese name 桐島サトシ；原zh亚岭梦画馆是站点名
seraziel,1,seraziel.art|serazielart,seraziel,1586,西方画师，无中文名
yukito_(dreamrider),1,dr_yukito|dreamrider|dreamrider1999yukito|dreamrideryukito|prestigeyukito|yukito|yukito-yukibako|yukito_(dream_rider)|yukito_(prestigeyukito)|yukito_(stamp)|yukito_dr|ゆきと|幸人|雪人|２号,雪人,1583,wiki: Japanese name 雪人；原zh幸人是别写
butcha-u,1,butcha|butcha_u|butcher_u|ブッチャーU|勇虫,ブッチャーU,1577,wiki: ブッチャーU是主笔名，勇虫是全年龄笔名
eromame,1,ermame26|ero_mame|えろ豆,えろ豆,1576,wiki: Japanese name えろ豆；无中文名
ogami_kazuki,1,ogami2160|ogami2160r18|一樹|拝一树|拝一樹,拝一樹,1572,other_names=拝一樹；原zh一树不完整
chikuwa.,1,chikuwa|ちくわ。,ちくわ。,1569,other_names=ちくわ。；无中文名
sheya,1,_sheya|kisinsheya|sheyakin|希亚,sheya,1564,希亚是音译，未达广泛接受把握，zh填原名
cle_masahiro,1,cle-masahiro|clemasahiro|kure_masahiro|呉マサヒロ,吴マサヒロ,1563,wiki: Japanese Name 呉マサヒロ
ha_akabouzu,1,akabouzu212|akabouzu_(akairo_mirai)|akabouzu_(geeyaa)|赤坊主|ｈａ赤坊主,赤坊主,1561,other_names=赤坊主；此为原名
bubukka,1,bubu_(blackbar)|bubukkaman|bubuniji|bukka|bukka_(blackbar)|nisebubu|ぶぶっか,ぶぶっか,1558,other_names=ぶぶっか；无中文名
lets0020,1,lets0020-man|れつお|劣尾,劣尾,1559,other_names=劣尾/れつお；此为原名
ajitarou_(setsu),1,ajitarou|setsu|鯵太郎,鯵太郎,1548,other_names=鯵太郎；无中文名
asteroid_ill,1,asteroid|あすてろid,あすてろid,1542,other_names=あすてろid；无中文名
waterring,1,waterring1004|waterring2|waterring_tw|waterringart|waterringen|waterringwait|水之色|水鈴鈴,水鈴鈴,1539,other_names=水鈴鈴；zh用原名简体
asutora,1,あすとら,あすとら,1536,wiki: Japanese name あすとら；社团さつき灯篭不是人名
momoko_(momopoco),1,momoco|momoco_(momoco_haru)|momoco_haru|momoko|momonekopoco|momonyanco|momopoco|ももこ,ももこ,1536,wiki: Name ももこ；无中文名
as109,1,採点不要|水叔|水灵儿|采点不要,水叔,1535,中文社区通用水叔；采点不要是旧号/笔名不是最通用称呼
katahira_masashi,1,marukata|まるかた|片平まさし,片平まさし,1531,other_names=片平まさし；无中文名
oryo_(oryo04),1,oryo|oryo04|oryocyan|oryoillust|oryou|おりょう,おりょう,1526,wiki: Name おりょう；无中文名
fumio_(rsqkr),1,fumio936|fumio9361|rsqkr|ふみお,フミオ,1524,other_names=ふみお；无中文名
aldehyde,1,alde-hyde|alde_hyde|alde_hyde18|aldehyde18|dehyde_granblue|アルデヒド,アルデヒド,1522,wiki: Japanese name アルデヒド；无中文名
riyo_(lyomsnpmp),1,bernhardt_riyo_3sei|bernhardt_riyo_the_third|riyo_(lyot)|リヨ,リヨ,1516,other_names=リヨ（FGOマンガで分かる）；无中文名
waero,1,nishino_(waero)|nishino_waero|waero_re|西野,西野,1516,台湾画师自用名西野/WAERO；中文名西野保留
kame_(kamepan44231),1,kame|kamepan44231|kamepasuta|かめ|かめぱすた,かめ,1515,other_names=かめ；无中文名
cutesexyrobutts,1,cute_sexy_robutts|robutts,cutesexyrobutts,1511,西方画师，无中文名
kuromiya,1,kuromiyaraika|黒ミヤ,黒ミヤ,1502,other_names=黒ミヤ；无中文名
cougar_(cougar1404),1,cougar1404|クーガー,クーガー,1497,other_names=クーガー；无中文名
sakura_oriko,1,niikura_kaori|sakuraoriko|佐倉おりこ,佐倉おりこ,1497,other_names=佐倉おりこ；zh用原名简体
mikozin,1,mikojin|みこじん,ミコジン,1495,other_names=みこじん；无中文名
kaiman_garupan,1,kaiman|kaiman250|kaiman400|kaiman_400|カイマン,カイマン,1494,other_names=カイマン；无中文名
nori_tamago,1,noritamagomyon|noritamagoyakin|のりたまご,のりたまご,1494,other_names=のりたまご；无中文名
mitya,1,mityastar|みーちゃ,みーちゃ,1493,other_names=みーちゃ；无中文名
hori_(hori_no_su),1,hori|hori_(horinosu13)|hori_(horirizumu)|hori_(hughugctnt)|hori_no_su|horihoridokata|horinosu13|horirizumu|ホリ,ホリ,1490,other_names=ホリ；无中文名
ito_noizi,1,ito_noiji|itou_noiji|itou_noizi|zatsuon_ito|いとうのいぢ|伊東雑音|富士壶机械|富士壺機械,伊东杂音,1490,原名いとうのいぢ/伊東雑音；中文社区通用伊东杂音
izawa_(bhive003),1,bhive003|izawa|izawa_koushi|异泽孝志|異澤|異澤孝志,異澤,1492,other_names=異澤；zh用原名简体
tonda,1,tonda_(shiftalton)|とんだ,とんだ,1489,other_names=とんだ；无中文名
furaggu_(frag_0416),1,frag_0416|ふらっぐ,ふらっぐ,1487,other_names=ふらっぐ；无中文名
mizuhara_aki,1,akimizuhara|水原亜紀,水原亚纪,1485,other_names=水原亜紀；zh用原名简体
jjune,1,wtjjune|wtjune,jjune,1484,无日文/中文名，zh填原名
mishima_kurone,1,mishima_nogame|三嶋くろね|三嶋黒音|黑音,三岛黑音,1483,wiki: 三嶋くろね/三嶋黒音；中文社区常用三岛くろね
otokuyou,1,otokuyou126a|otokuyou126y|toku_(otokuyou126y)|toku_0012|お徳用,お徳用,1480,wiki: Japanese name お徳用；无中文名
moisture_(chichi),1,chichi|moisture|moisture-chi|moisture_(k2321656)|区区区|區區,區區,1479,台湾画师自用名區區；zh用简体
horn/wood,1,wood/horn|ホーンウッド,ホーンウッド,1478,other_names=ホーンウッド；无中文名
suzuhira_hiro,1,鈴平ひろ,铃平广,1472,other_names=鈴平ひろ；zh用原名简体
mikage_takashi,1,ashita_wa_docchi_da!|mikage_kishi|mikagetakashi|mikagetkashi|みかげ貴志,みかげ貴志,1471,wiki: Japanese name みかげ貴志；zh用原名简体
tonee,1,tonee1989|tonee89|tonee89art|toneeartwork|toneekun|toneelondon,tonee,1467,西方画师，无中文名
happoubi_jin,1,happo82099352|happo_ryuu|happobijin|八宝備仁|八方美人,八宝备仁,1458,原名八宝備仁，中文社区通用八宝备仁
meito_(maze),1,karorymeito|lo_meito|satsuki_meito|めいと,星名めいと,1458,other_names=めいと；无中文名
mizumoto_tadashi,1,mizutaki|mizutataki|水本正|水炊き,水本正,1454,wiki: Japanese name 水本正；此为原名
rororo,1,merorororr|roro_ro|roror0_,rororo,1450,无日文/中文名，zh填原名
yopparai_oni,1,oni_(corori)|yopparai_oni_(tjk)|酔っ払い鬼,酔っ払い鬼?,1447,other_names=酔っ払い鬼；无中文名
kuavera,1,erovera|erovera_|kua,kuavera,1446,西语圈画师，无中文名
gibagiba,1,giba_(tourniquet505)|gibabi|gibabi_(tourniquet505)|gibagibagiba|ぎばぎば,ぎばぎば,1445,wiki: Current nickname ぎばぎば；无中文名
jmg,1,jmg_partybean|jmg_partybean2,jmg,1445,西方画师，无中文名
moyazou_(kitaguni_moyashi_seizoujo),1,kitaguni_moyashi_seizoujo|moyamoyatempura|moyashi_seizoujo|moyata_moyazou|moyazou|moyazou_(moyamoyatempura)|nangoku_moyashi_seizoujo|もや造,もや造,1445,wiki: Japanese name もや造；社团北国もやし製造所不是人名
sekina,1,sekina_(1813love)|隻奈,隻奈,1440,other_names=隻奈；原zh只奈是误简
sky-freedom,1,sky|sky_(freedom)|sky_freedom122|sky_freedom_|skyfreedom|skyfreedom212|skyfreedom_212|死蓋|自由天空,sky-freedom,1439,马来西亚画师；死蓋/自由天空是别号，未达把握不当主名
dr_rex,1,dr_rex_(ossan)|ossan_(dr_rex)|おっさん|Ｄｒ．レックス,おっさん,1437,wiki: Japanese name おっさん；Dr.Rex是别号
isshiki_(ffmania7),1,isshiki_haruaki|一色|一色春秋,一色,1436,wiki: Japanese name 一色；此为原名
yoshi_tama,1,yoshitama|yositama00|ヨシタマ,ヨシタマ,1434,wiki: Japanese name ヨシタマ；无中文名
cato_(monocatienus),1,cato|monocatienus,cato,1433,西方画师，无中文名
kilye_kairi,1,kilye|kilye_4421|kirie_kairi|霧江かいり|霧絵,霧江かいり,1433,other_names=霧江かいり；原zh雾绘是别号简写
kanzakietc,1,柑咲,柑咲,1428,other_names=柑咲；此为原名
re_ghotion,1,regorution|rex_k|物置,re_ghotion,1425,原zh物置是别号，未达广泛接受把握
watanabe_akio,1,渡辺明夫|渡辺暁子,渡边明夫,1425,原名渡辺明夫，中文社区通用渡边明夫
homare_(fool's_art),1,homaredou|suetsugu_homareakira|ホマレ|末次誉亮|誉堂,ほまれ,1426,other_names主名ホマレ；末次誉亮是本名/别写
swd3e2,1,swd3e22|超凶の狄璐卡,超凶的狄璐卡,1424,中文画师，社区通用超凶的狄璐卡
himura_kiseki,1,himura-kiseki|himura_nyuugyou|himura_nyuugyou_(kari)|比村乳業|比村奇石,比村奇石,1420,wiki: Japanese name 比村奇石；原zh比村乳业是社团名
ootsuki_wataru,1,ootsukiwataru|w|大月渉|大月渉🔞|幸撃,大月渉,1413,wiki: Japanese name 大月渉；幸撃是社团名
kase_daiki,1,加瀬大輝,加濑大辉,1400,other_names=加瀬大輝；zh用原名简体
optionaltypo,1,optional_typo|optionaltypo-|typo|typo_(requiemdusk),optionaltypo,1400,西方画师，无中文名
tf_cafe,1,tf_caf3,tf_cafe,1400,无日文/中文名，zh填原名
cait_aron,1,cait|caitaron|caitaron_nsfw|caitaron_sfw,Cait,1399,台湾画师，社区多用Cait；无更通用中文名
jokanhiyou,1,上官绯樱,上官绯樱,1397,中文画师，社区通用上官绯樱
kukie-nyan,1,kukie_nyan,kukie-nyan,1397,无日文/中文名，zh填原名
yomu_(sgt_epper),1,sgt_epper|よむ|丸戸史明,よむ,1395,wiki: Japanese name よむ；原zh丸戸史明是另一人（剧本家），误挂
asamura_hiori,1,asamura_hio|天道神道|朝叢ひおり|浅村绯旺里|浅村绯织,朝丛志描,1391,other_names原名朝叢ひおり；原zh天道神道是社团
akairiot,1,アカイライオット,アカイライオット,1388,other_names=アカイライオット；无中文名
yanyo_(ogino_atsuki),1,ogino_atsuki|yanyo|yonyo_(yanyanyo)|やんよ|荻野アつき,やんよ,1388,other_names=やんよ/荻野アつき；无中文名
niwatazumi,1,niwatazumi_bf|にわたずみ|潦,潦,1385,wiki: Japanese name 潦；此为原名
akitsuki_karasu,1,karasu1919|karasu_s|karasuakitsuki|shuugetsu_karasu|秋月からす,秋月からす,1383,other_names=秋月からす；无中文名
kairunoburogu,1,kairuhentai,kairunoburogu,1383,西方画师，无中文名
dandon_fuga,1,cousindandon|dandon|dandon-fuga|dandonfuga,dandon fuga,1379,西方画师，无中文名
jcm2,1,,jcm2,1379,西方画师，无中文名
satou_kibi,1,satoukabi|satoukibi|さとうきび|粟米湯,さとうきび,1378,wiki: Name さとうきび；原zh粟米汤是社团粟米湯
fujigaya_arctia,1,藤蛾谷,藤蛾谷,1377,other_names=藤蛾谷；此为原名
odawara_hakone,1,hakone_odawara|hakooda|odawarahakone|tabi_no_yado_odawara|オダワラハコネ|小田原箱根|结城勇鱼,オダワラハコネ,1376,wiki: Japanese name オダワラハコネ；小田原箱根是汉字写法
youko-shima,1,yokoshima_dream_land|小岛洋|小島田洋|洋小岛|邪梦园,小島田洋,1373,other_names=小島田洋；zh用原名简体
ririko_(zhuoyandesailaer),1,ririko|ririko609678633|ririkocafe|ririkonoeki|zhuoyandesailaer|りりこ|灼眼的塞拉尔,粉红黏黏怪,1371,中文画师，社区通用灼眼的塞拉尔
mossacannibalis,1,cannibalism|mossa|mossacannibalism,mossacannibalis,1367,西方画师，无中文名
himajin_noizu,1,himajin_no_izu|himajin_noise|暇人のいず,暇人のいず,1366,wiki: Japanese name 暇人のいず；无中文名
cedar_(cedar_japonica),1,cedar_(artist)|cedar_japonica,cedar,1365,无日文/中文名，zh填常用原名cedar
engiyoshi,1,engi|engi-yoshi|engi_yoshi|engiyoshi_(aien_kien)|engiyosi|tsuzuri_(engiyoshi)|えんぎよし|合縁奇縁,えんぎよし,1364,other_names=えんぎよし；原zh合縁奇縁是社团
elf_(stroll_in_the_woods),1,elf|elf_(artist)|elf_(hmx99_elf)|hmx99_elf|maidsky_elf|stroll_in_the_woods|えるふ,えるふ,1362,other_names=えるふ；无中文名
imizu_(nitro_unknown),1,unknown|いみず|イミズ,威未図,1360,原名威未図/いみず
nishi_koutarou,1,紅茶亭|西公太朗,西公太朗,1360,原名西公太朗；原zh红茶亭是社团
meow_(nekodenki),1,ミャオ|猫電気,meow,1354,画师名meow；原zh猫电気是站点名
makuwauri,1,haganeno-makuwauni|makuwauni|makuwauri2010|makuwauri_uri|makuwaurigotohell|まくわうに|真桑瓜,まくわうに,1352,现用名まくわうに；原zh真桑瓜是旧名
ama_mitsuki,1,amamitsuki|amamitsuki12|amamitsukirequest|天三月,天三月,1348,原名天三月
niiko_(gonnzou),1,にーこ,にーこ,1346,原名にーこ
uccow,1,ウシノコクマイリ|丑,丑,1344,原名丑
nanase_nao,1,nanase70|nanasenao|七瀬尚,七濑尚,1343,原名七瀬尚；zh用简体
ru_zhai,1,ruzhai|ruzhai0609|ruzhai88|ruzhai_deer|ruzhaiii|ruzhaiyu|儒宅,儒宅,1344,中文画师，社区通用儒宅
pentagon_(railgun_ky1206),1,railgun_ky1206|req126pentagon|ぺんたごん,ぺんたごん,1342,原名ぺんたごん
bigrbear,1,bigrbear_yeh,bigrbear,1340,无通用中文名
yabuki_kentarou,1,yabuki_info|矢吹健太朗,矢吹健太朗,1334,To LOVEる作者，中文社区通用矢吹健太朗
mozukuzu_(manukedori),1,manukedori|mozu_zuku|mozukuzu|mozuzuzu|もずくず,もずくず,1333,原名もずくず
abmayo,1,abmayo_mfp|kanimayo_mfj,abmayo,1329,无通用中文名
maturiuta_sorato,1,matsu_ryuuta_(poison_gray)|matsuriuta|matsuriuta_(rainbow_vanilla)|matsuriuta_sorato|maturiuta|maturiuta_2|松竜太|祭呗|祭唄ソラト,祭唄ソラト,1328,原名祭唄ソラト；原zh松竜太是误读
lack,1,lack_(nankano)|lack_(nankano_koubou)|lackism|lalalalack|the_lack_note,lack,1324,无通用中文名
bee_(deadflow),1,be|bee|bee_(noconol)|deadflow|ベー,bee,1321,无通用中文名
karaagetarou,1,karaage-ya-san|karaage_tarou|karaageyasan|からあげ太郎,からあげ太郎,1321,原名からあげ太郎
aestheticc-meme,1,aestheticc_meme|meme_2|meme_aestheticc|memepostor,ミームクリーム,1315,俄语圈画师，无通用中文名
misaki_kurehito,1,misaki_cradle|深崎暮人,深崎暮人,1312,原名深崎暮人，中文社区通用此名
oekakizuki,1,admirable_oekaki_zuki|oekaki|oekakizuki_turi,oekakizuki,1311,无通用中文名
dei_shirou,1,でいしろう|泥_士朗,泥士朗,1310,原名泥士朗，下划线是装饰
merryweather,1,lewdweather|merryweather-comics|merryweatherey|merryweathery|r._merryweather,merryweather,1310,西方画师
masukuza_j,1,j_(donzoko_kashiwa-meshi)|mask_the_j|masukuza-j|マスクザj,マスクザJ,1309,原名マスクザJ
saku_usako_(rabbit),1,rabbit|saku_usako|sakuusako|usako_(usadaifuku)|usako_258|usako_cafe|うさこ|佐久うさこ,佐久うさこ,1307,原名佐久うさこ
kanpa_(campagne_9),1,campagne_9|カンパ,カンパ,1306,原名カンパ
frapowa,1,furapowa|furapowa_(frapowa)|ふらぽわ,ふらぽわ,1304,原名ふらぽわ
milkshakework,1,e_milkshakework|milkshake|milkshake_studio|milkshake_work|milkshakework2|milkshakework22|ミルクセーキ|奶昔|奶昔工房,奶昔,1302,中文画师，社区多用奶昔
wakabayashi_toshiya,1,若林稔弥,若林稔弥,1300,原名若林稔弥
ikuchan_kaoru,1,iku|ikuchan_kaoru1|ikuchankaoru|貧乏|郁|郁🔞,郁,1298,原名郁；贫乏是别号
gmkj,1,gmkj0324|gmkj17,gmkj,1297,无通用中文名
kashiwamochi_yomogi,1,yomogi|yomogigasoma|柏餅よもぎ,柏餅よもぎ,1290,原名柏餅よもぎ
hidefu_kitayan,1,ひでふキタヤン,ひでふキタヤン,1288,原名ひでふキタヤン
yokochou,1,satou_yokochou|yoko_cho|yoko_chou|佐藤横丁|横丁,横丁,1283,原名横丁
syhan,1,syhan_|syhan__|syhan__2|syhandesu|しはん,syhan,1283,韩国画师
sakazaki_freddy,1,sakazaki_freddie|坂崎ふれでぃ,坂崎ふれでぃ,1281,原名坂崎ふれでぃ
suzuki_toto,1,kirisuzu|niu_toto|toto_teisuto|すずきとと|丹生とと,すずきとと,1281,原名すずきとと
kishida_mel,1,kishidamel|岸田メル|迷子通信,岸田メル,1278,原名岸田メル；迷子通信是社团
obiwan,1,obiwan007|猫今天吃饭了吗|萌姫连合|萌姫連合|萌姬联盟|萎缩欣,萎缩欣,1278,中文画师，社区通用萎缩欣
harada_takehito,1,haradaya_blog|haratake|原田たけひと|原田屋|原田雄一,原田たけひと,1276,魔界战记画师原田たけひと；原zh原田雄一是误挂
kopaka_(karda_nui),1,karda_nui|kopaka|こぱか,こぱか,1277,原名こぱか
unya,1,unya_(anzu_no_ki)|unyakichi|unyakiti|unyanai|うにゃ,うにゃ,1274,原名うにゃ
yano_toshinori,1,hoshimaki|hoshimaki_project|矢野トシノリ,矢野トシノリ,1274,原名矢野トシノリ
meyoco,1,_meyoco|meyoco_|meyocoart,meyoco,1273,无通用中文名
yamashita_shun'ya,1,shunya_yamashita|山下しゅんや,山下しゅんや,1272,原名山下しゅんや
gomennasai,1,0721gomen1919|gomen_nasai|平行奇塊学論|御免なさい,御免なさい,1270,原名御免なさい；平行奇块学论是别号
ayamy,1,ayami|ayamy1215|ayamy_a|ayamy_garubinu|あやみ,あやみ,1269,原名あやみ
jazz_jack,1,jazz_jack_kht|jazzjack-kht,jazz jack,1269,无通用中文名
yoshio_(55level),1,55level|yoshi-o|yoshi55level|yoshio|よし男,よし男,1269,原名よし男
jack_dempa,1,jackdempa|じゃくでんぱ|塩分過剰摂取丸|弱电波|弱電波|有沢|电波暗室,じゃくでんぱ,1265,原名じゃくでんぱ
lee_(dragon_garou),1,dragon_garou|dragon_garou_lee|dragon_garow_lee|dragongarowlee|lee|lee_(hibitanren)|リー,リー,1265,原名リー
foxyreine,1,bringthereine|foxy_rain|foxyrain|sister_reine,foxyreine,1260,无通用中文名
